time,open,close,high,low,volume
2018-03-29 15:00:00,787060.5913062,787018.0653054,787060.5913062,787018.0653054,0.019999999999999997
2018-03-29 16:00:00,796511.994984,796763.72251,796763.72251,796511.994984,0.22741042
2018-03-29 17:00:00,794785.1103286,791099.99999985,799436.2866174,791093.6985672,0.57501621
2018-03-29 18:00:00,790956.3348676,790137.0548522,792637.4548992,789594.414842,0.6633660100000001
2018-03-29 19:00:00,793019.9655559,793019.9655559,793019.9655559,793019.9655559,0.10014416000000001
2018-03-29 20:00:00,783372.3950143,756190.0,783372.3950143,756190.0,0.55464574
2018-03-29 21:00:00,757674.6222388,755899.99999971,765442.4790198,734243.3514099,5.57275402
2018-03-29 22:00:00,753555.7390657,760417.9706158,779517.3657537,752586.925793,33.97339074
2018-03-29 23:00:00,763762.76151,756849.4835153,763762.76151,756849.4835153,0.9607576299999999
2018-03-30 00:00:00,756662.3802628,732182.0756796,757626.628374,727424.7440349,120.25598769
2018-03-30 01:00:00,723568.6809918,730449.58624,730449.58624,709986.2249196,5.20415876
2018-03-30 02:00:00,731511.28622,723740.00000004,732477.4332018,717809.99999988,9.73698772
2018-03-30 03:00:00,730438.9692402,730353.7265276,730438.9692402,724279.99999969,0.94679287
2018-03-30 04:00:00,714190.0000004,708862.413336,714609.99999984,704874.663486,2.95892233
2018-03-30 05:00:00,716683.0327557,756160.00000001,762302.7269572,716683.0327557,1.00134761
2018-03-30 06:00:00,756140.0000005,747659.99999952,760040.8586146,743288.2642008,1.1705428
2018-03-30 07:00:00,744990.00000036,767996.5838316,767996.5838316,740920.4278116,2.35097846
2018-03-30 08:00:00,771097.0691484,754580.00000047,771097.0691484,754580.00000047,79.88767564
2018-03-30 09:00:00,755966.2760784,753509.99999979,755966.2760784,752419.8305448,2.21764372
2018-03-30 10:00:00,748169.99999988,732746.9600955,748169.99999988,732746.9600955,14.08831479
2018-03-30 11:00:00,738080.00000051,741134.528134,741134.528134,738060.00000048,0.70316121
2018-03-30 12:00:00,745890.00000045,745987.6371662,745987.6371662,745890.00000045,0.28729119000000003
2018-03-30 13:00:00,728730.9584412,729649.99999989,730323.8826312,728284.939668,1.35609399
2018-03-30 14:00:00,730791.1403936,728199.9837112,731528.47040284,728199.9837112,0.25157335999999997
2018-03-30 15:00:00,717633.5865842,716040.00000004,718499.99999951,707651.2616602,2.5133056799999998
2018-03-30 16:00:00,720607.0450722,699835.3136346,728656.621979,695576.8963,5.2767067999999995
2018-03-30 17:00:00,713268.9743036,708575.1576904,713268.9743036,700886.6436,1.9825668699999999
2018-03-30 18:00:00,713428.2667226,715859.99999984,715859.99999984,708079.99999993,1.9292186100000002
2018-03-30 19:00:00,721276.073232,724111.4782902,727840.00000005,718727.394528,1.40920772
2018-03-30 20:00:00,719208.856065,725594.5042035,725594.5042035,719208.856065,0.47069172000000004
2018-03-30 22:00:00,729800.0000005,718783.854525,729800.0000005,718783.854525,1.79925332
2018-03-31 00:00:00,734030.7847725,741170.8106445,743858.945385,734030.7847725,1.0067298199999999
2018-03-31 01:00:00,746430.204702,746430.204702,746430.204702,746430.204702,0.13134156
2018-03-31 02:00:00,751296.472335,748002.7104,752420.00000031,748002.7104,0.14411181
2018-03-31 03:00:00,745760.8272765,745760.8272765,745760.8272765,745760.8272765,0.0137895
2018-03-31 04:00:00,745176.450159,745165.8251205,745176.450159,745165.8251205,0.58302923
2018-03-31 06:00:00,731788.901649,724627.6257,731788.901649,724319.4995835,0.14233162
2018-03-31 07:00:00,726189.5063595,723399.99999987,726189.5063595,723399.99999987,0.11833893000000001
2018-03-31 08:00:00,733890.00000018,733924.5343875,740680.00000029,733169.99999949,0.52624693
2018-03-31 09:00:00,738440.17575,741099.99999998,741099.99999998,738440.17575,1.69935768
2018-03-31 10:00:00,741080.0000002,756340.00000024,766150.0000005,741080.0000002,7.6435964400000005
2018-03-31 11:00:00,753089.99999994,754780.00000018,757150.00000048,750139.99999957,5.0846928600000005
2018-03-31 12:00:00,752720.227494,765534.023925,765534.023925,750000.00000002,2.1869287500000003
2018-03-31 13:00:00,759180.00000022,755799.99999973,759180.00000022,755799.99999973,0.3058031
2018-03-31 14:00:00,750446.469255,751466.472951,751466.472951,750446.469255,0.07794506
2018-03-31 15:00:00,746950.8315885,749171.464635,750419.99999971,746908.3314345,0.36976248
2018-03-31 16:00:00,749277.71502,759275.8762485,760999.99999958,749277.71502,9.31559227
2018-03-31 17:00:00,757159.99999984,757159.99999984,757159.99999984,757159.99999984,0.1
2018-03-31 18:00:00,753049.6036875,753931.481883,753931.481883,753049.6036875,1.88299365
2018-03-31 19:00:00,745430.00000024,745771.452315,745771.452315,745420.8260445,2.40992925
2018-03-31 20:00:00,740033.931525,731500.0000001,740039.9999998,731500.0000001,0.50199547
2018-03-31 21:00:00,732022.652496,734944.5380835,742240.00000035,726391.382091,3.99376849
2018-03-31 22:00:00,738809.99999988,738809.99999988,738809.99999988,738809.99999988,0.1
2018-03-31 23:00:00,736315.16805,736007.0419335,736315.16805,736007.0419335,0.03797754
2018-04-01 00:00:00,742679.5661115,742658.3160345,744847.0739655,742658.3160345,1.57535803
2018-04-01 01:00:00,745144.5750435,745144.5750435,745144.5750435,745144.5750435,0.00302736
2018-04-01 02:00:00,740710.0000005,735284.5393155,740710.0000005,735284.5393155,0.12247865999999999
2018-04-01 03:00:00,733127.6565,737696.423055,737696.423055,733127.6565,0.05973648
2018-04-01 06:00:00,734250.00000052,725690.12955,734250.00000052,724740.00000019,7.11426712
2018-04-01 07:00:00,723363.2461185,711388.827729,723363.2461185,710783.2005345,0.14196866
2018-04-01 08:00:00,710953.2011505,712621.332195,712855.083042,710953.2011505,0.10432705
2018-04-01 09:00:00,711505.7031525,717710.7256365,717710.7256365,703154.4228915,0.82533122
2018-04-01 10:00:00,715075.7160885,711888.2045385,715075.7160885,707914.4401395,0.66207329
2018-04-01 11:00:00,710931.9510735,711739.4539995,711739.4539995,708148.1909865,1.53998732
2018-04-01 12:00:00,714608.2143945,712206.9556935,714608.2143945,712206.9556935,0.35542934
2018-04-01 13:00:00,707733.814485,699559.99999949,707733.814485,693719.3887035,1.53430376
2018-04-01 14:00:00,692678.1349305,690925.003578,692678.1349305,687319.99999959,1.99249464
2018-04-01 15:00:00,689979.3751515,686249.986638,690627.5025,686249.986638,0.63810712
2018-04-01 16:00:00,684263.1044385,726019.5057435,729159.80642881,683721.227475,52.420767680000004
2018-04-01 17:00:00,720048.2341065,727793.887173,727840.00000053,720048.2341065,1.01309918
2018-04-01 18:00:00,726678.2581305,723790.00000041,726678.2581305,718280.00000021,1.44559767
2018-04-01 19:00:00,727119.99999985,734170.00000032,739509.99999971,727119.99999985,3.48098324
2018-04-01 20:00:00,728560.00000015,733235.065715,737760.00000012,728529.99999994,0.21321471
2018-04-01 21:00:00,731408.6148634,724000.00000019,731408.6148634,724000.00000019,1.15947412
2018-04-01 22:00:00,726067.3080125,722689.99999978,726552.190728,718990.00000035,0.27251647
2018-04-01 23:00:00,724361.1469871,722000.00000031,724361.1469871,722000.00000031,1.46725704
2018-04-02 00:00:00,721231.1747129,742360.00000041,749290.00000035,721231.1747129,0.92488463
2018-04-02 01:00:00,740260.00000013,742170.8371338,742277.1181318,740260.00000013,0.2522655
2018-04-02 02:00:00,740778.392898,740778.392898,740778.392898,740778.392898,0.58076755
2018-04-02 03:00:00,745457.44103,745457.44103,745457.44103,745457.44103,0.00232715
2018-04-02 04:00:00,745436.1726294,733770.00000005,745436.1726294,733770.00000005,1.3388617900000002
2018-04-02 05:00:00,729399.798577,734410.00000043,734410.00000043,729272.1881734,1.2716314
2018-04-02 06:00:00,734812.6065297,736418.370775,738736.6264404,734812.6065297,0.58812887
2018-04-02 07:00:00,731856.2988463,751529.99999949,755293.1710122,731856.2988463,27.34972276
2018-04-02 08:00:00,752429.99999969,749925.80310482,752429.99999969,747459.7452648,17.58725324
2018-04-02 10:00:00,749893.7405106,749914.998111,750031.9149132,749209.99999951,0.29571413
2018-04-02 11:00:00,749585.5053048,750159.4605156,754010.00000024,749000.9212938,0.92244338
