time,open,close,high,low,volume
2017-03-03 19:00:00,0.0345,0.04075,0.04087,0.0345,1193.1104196100002
2017-03-03 20:00:00,0.040104,0.039,0.040801,0.039,192.47337597
2017-03-03 21:00:00,0.039799,0.039423,0.039799,0.039081,117.58029961000001
2017-03-03 22:00:00,0.0388,0.038,0.039769,0.038,280.82610150000005
2017-03-03 23:00:00,0.037615,0.037139,0.037615,0.0366,213.27580087999996
2017-03-04 00:00:00,0.0371,0.03631,0.0371,0.03631,94.429463
2017-03-04 01:00:00,0.03602,0.034,0.03602,0.034,633.74873605
2017-03-04 02:00:00,0.034992,0.034997,0.034997,0.034992,30.34701641
2017-03-04 03:00:00,0.036534,0.036244,0.036534,0.036244,2.01
2017-03-04 04:00:00,0.035599,0.03652,0.03652,0.035599,11.78238784
2017-03-04 05:00:00,0.037888,0.037888,0.037888,0.037888,12.922687
2017-03-04 06:00:00,0.037863,0.0375,0.038162,0.0375,22.648289440000003
2017-03-04 07:00:00,0.037121,0.037223,0.037223,0.037121,8.64515301
2017-03-04 08:00:00,0.036825,0.036242,0.036825,0.036241,74.81874721999999
2017-03-04 09:00:00,0.038043,0.038043,0.038043,0.038043,31.1165
2017-03-04 10:00:00,0.038221,0.038273,0.038276,0.038,416.56067942
2017-03-04 11:00:00,0.038123,0.038123,0.038123,0.038123,74.126
2017-03-04 12:00:00,0.037045,0.037673,0.037673,0.037023,40.14628086
2017-03-04 13:00:00,0.036575,0.036317,0.036575,0.036244,7.11879299
2017-03-04 14:00:00,0.036792,0.036792,0.036792,0.036792,0.34
2017-03-04 16:00:00,0.037605,0.037605,0.037605,0.037605,0.22078938
2017-03-04 18:00:00,0.0373,0.0362,0.0373,0.0362,24.27431509
2017-03-04 19:00:00,0.0362,0.0362,0.0362,0.0362,7.0
2017-03-04 20:00:00,0.036,0.0359,0.036,0.035372,12.67202922
2017-03-04 21:00:00,0.036041,0.03669,0.03669,0.035232,74.79538720999999
2017-03-04 22:00:00,0.036428,0.03,0.036428,0.03,1534.78124012
2017-03-04 23:00:00,0.03475,0.034749,0.03475,0.034749,17.369329999999998
2017-03-05 00:00:00,0.034556,0.034556,0.034556,0.034556,3.0
2017-03-05 01:00:00,0.03488,0.035,0.035,0.03488,22.563000000000002
2017-03-05 02:00:00,0.03495,0.03495,0.03495,0.03495,1.45
2017-03-05 03:00:00,0.034753,0.034753,0.034753,0.034753,16.968667
2017-03-05 04:00:00,0.035555,0.035555,0.035555,0.035555,12.8983
2017-03-05 05:00:00,0.035036,0.035036,0.035036,0.035036,4.39596361
2017-03-05 06:00:00,0.034986,0.034824,0.034986,0.034824,12.394584
2017-03-05 07:00:00,0.0349,0.0347,0.0349,0.0347,50.800000000000004
2017-03-05 08:00:00,0.034356,0.032463,0.034356,0.032463,60.876138
2017-03-05 09:00:00,0.033152,0.03239,0.03325,0.032368,180.72942799999998
2017-03-05 10:00:00,0.031703,0.032648,0.032648,0.031102,706.33477125
2017-03-05 11:00:00,0.032512,0.031976,0.032512,0.031976,11.539
2017-03-05 12:00:00,0.032863,0.033,0.033,0.032196,265.62611416
2017-03-05 14:00:00,0.032899,0.033741,0.033741,0.032899,24.70108178
2017-03-05 15:00:00,0.033201,0.033603,0.033603,0.033201,4.4694345900000005
2017-03-05 16:00:00,0.033646,0.033945,0.033945,0.033646,49.097123
2017-03-05 17:00:00,0.033026,0.032052,0.0333,0.032052,231.89431342999998
2017-03-05 18:00:00,0.032051,0.032007,0.032575,0.031757,53.492554469999995
2017-03-05 20:00:00,0.0325,0.0325,0.0325,0.0325,0.24975
2017-03-05 21:00:00,0.033485,0.033322,0.033485,0.033147,68.0
2017-03-05 22:00:00,0.033311,0.033,0.033311,0.032185,62.3716
