time,open,close,high,low,volume
2016-10-10 18:00:00,1.0,1.0,1.0,1.0,1.0
2016-10-10 19:00:00,0.2,0.2,0.2,0.2,0.1
2016-10-11 09:00:00,0.085,0.0995,0.12,0.07489,98809.22875153
2016-10-11 10:00:00,0.10002,0.095,0.14999,0.095,138467.41061139005
2016-10-11 11:00:00,0.095,0.10388,0.10388,0.095,76224.65720555
2016-10-11 12:00:00,0.10222,0.11588,0.11695,0.098,70996.17863433002
2016-10-11 13:00:00,0.10888,0.101,0.14,0.101,196745.23317893
2016-10-11 14:00:00,0.105,0.097,0.11,0.095,113301.77558282
2016-10-11 15:00:00,0.097,0.09577,0.097,0.091,15643.31006033
2016-10-11 16:00:00,0.09001,0.08055,0.09001,0.072,149047.43024390002
2016-10-11 17:00:00,0.08081,0.115,0.115,0.07202,261364.24254242
2016-10-11 18:00:00,0.11499,0.11693,0.11887,0.1,37065.35820418999
2016-10-11 19:00:00,0.11693,0.1168,0.11888,0.10011,12144.46814759
2016-10-11 20:00:00,0.1168,0.1188,0.11998,0.1168,139814.47871333995
2016-10-11 21:00:00,0.1188,0.1188,0.1188,0.1188,2.0
2016-10-11 22:00:00,0.1188,0.1188,0.1188,0.1188,7323.1857
2016-10-11 23:00:00,0.11879,0.12088,0.13,0.11879,45115.32178768999
2016-10-12 00:00:00,0.12084,0.11696,0.13,0.11695,17600.786186229998
2016-10-12 05:00:00,0.11887,0.13679,0.13679,0.11887,48815.313051269986
2016-10-12 06:00:00,0.13,0.13679,0.13679,0.12648,36808.0704386
2016-10-12 07:00:00,0.13679,0.1251,0.13679,0.1251,9487.228702780001
2016-10-12 08:00:00,0.13154,0.1251,0.13154,0.1251,911.42340293
2016-10-12 10:00:00,0.13154,0.1367,0.13679,0.13154,13927.7
2016-10-12 11:00:00,0.13679,0.13649,0.13679,0.13649,8841.13977375
2016-10-12 14:00:00,0.1349,0.1355,0.1355,0.1349,5852.2441
2016-10-12 15:00:00,0.1359,0.1361,0.1361,0.1359,7863.5255
2016-10-12 16:00:00,0.13637,0.1364,0.1364,0.13637,38532.6694
2016-10-12 17:00:00,0.1364,0.13432,0.1364,0.13432,4779.7212907799985
2016-10-12 18:00:00,0.1359,0.1359,0.1359,0.1359,400.0
2016-10-12 19:00:00,0.1359,0.1359,0.1359,0.1359,1100.2004008
2016-10-12 20:00:00,0.1359,0.1368,0.1368,0.1359,15398.49281123
2016-10-12 21:00:00,0.13869,0.14273,0.14491,0.135,41396.78367037999
2016-10-12 22:00:00,0.14479,0.14228,0.149,0.14228,155608.68891858007
2016-10-12 23:00:00,0.14899,0.14781,0.14899,0.14781,3648.92772543
2016-10-13 00:00:00,0.14781,0.149,0.149,0.14771,11223.291386550001
2016-10-13 01:00:00,0.14763,0.14893,0.14896,0.14763,86.9
2016-10-13 02:00:00,0.14865,0.1373,0.14865,0.1369,31891.44304702
2016-10-13 03:00:00,0.14179,0.14996,0.14996,0.14179,23951.23660157
2016-10-13 05:00:00,0.14231,0.14227,0.14231,0.14227,493.1663
2016-10-13 06:00:00,0.1479,0.1422,0.1479,0.1422,7238.5019331
2016-10-13 10:00:00,0.1441,0.1441,0.1441,0.1441,0.1
2016-10-13 12:00:00,0.1421,0.1421,0.1421,0.1421,250.0
2016-10-13 13:00:00,0.1405,0.14,0.1405,0.14,7932.1334192799995
2016-10-13 14:00:00,0.14,0.1382,0.14,0.1382,12162.29026285
2016-10-13 15:00:00,0.14239,0.1424,0.1424,0.14239,75.24210000000001
2016-10-13 17:00:00,0.13988,0.142,0.142,0.13988,1.5
2016-10-13 18:00:00,0.142,0.1455,0.1455,0.1382,36908.82629145999
2016-10-13 19:00:00,0.143,0.143,0.143,0.143,1.0
2016-10-13 21:00:00,0.14299,0.13958,0.143,0.13958,2605.24631496
2016-10-13 22:00:00,0.143,0.143,0.143,0.143,10.0
2016-10-13 23:00:00,0.13964,0.1397,0.1397,0.1396,2947.104
2016-10-14 00:00:00,0.1397,0.1395,0.1397,0.1395,3719.3657
2016-10-14 01:00:00,0.1384,0.13661,0.1384,0.13661,10000.000000000002
2016-10-14 02:00:00,0.13661,0.135,0.13661,0.135,11987.19131949
2016-10-14 03:00:00,0.1351,0.1351,0.1351,0.1351,100.0
2016-10-14 05:00:00,0.13829,0.13838,0.13838,0.13829,6320.9999
2016-10-14 06:00:00,0.13838,0.1384,0.1384,0.13838,2074.8008699399998
2016-10-14 09:00:00,0.13839,0.13361,0.13839,0.13361,3530.99865063
2016-10-14 15:00:00,0.13321,0.13829,0.13829,0.13321,300.4008016
2016-10-14 18:00:00,0.13321,0.1384,0.1384,0.13321,2610.61536727
2016-10-14 19:00:00,0.13321,0.13321,0.13321,0.13321,15.0
2016-10-14 20:00:00,0.13321,0.13321,0.13321,0.13321,1.04016048
2016-10-15 01:00:00,0.13321,0.13321,0.13321,0.13321,1000.0
2016-10-15 06:00:00,0.13809,0.13809,0.13809,0.13809,13.87895792
2016-10-15 07:00:00,0.1332,0.133,0.1332,0.133,210.0
2016-10-15 13:00:00,0.13699,0.13699,0.13699,0.13699,1.0
2016-10-15 14:00:00,0.13155,0.1311,0.13155,0.1311,2000.0
2016-10-15 18:00:00,0.1311,0.12901,0.1311,0.12901,1040.9986169
2016-10-15 19:00:00,0.12901,0.12648,0.12901,0.1211,23315.154438140005
2016-10-15 20:00:00,0.1211,0.12647,0.13154,0.10514,87801.57191751998
2016-10-15 21:00:00,0.12647,0.11693,0.12647,0.11693,15207.98999136
2016-10-15 22:00:00,0.1216,0.12161,0.12161,0.1216,960.7362090700001
2016-10-15 23:00:00,0.11695,0.1216,0.1216,0.11693,1271.16939177
2016-10-16 02:00:00,0.116,0.116,0.116,0.116,25.0
2016-10-16 03:00:00,0.1216,0.12,0.12161,0.12,2430.73515297
2016-10-16 08:00:00,0.12,0.1177,0.1225,0.1177,1969.3865999999998
2016-10-16 09:00:00,0.12647,0.12647,0.12647,0.12647,11.0
2016-10-16 10:00:00,0.1177,0.1177,0.1177,0.1177,331.9771
2016-10-16 11:00:00,0.12645,0.12645,0.12645,0.12645,9.7466
2016-10-16 12:00:00,0.1264,0.12645,0.12645,0.1264,1088.68519905
2016-10-16 13:00:00,0.12639,0.12639,0.12639,0.12639,1.5000000000000004
2016-10-16 18:00:00,0.117,0.12,0.12,0.11693,1983.50239819
2016-10-16 21:00:00,0.115,0.1125,0.115,0.1125,4099.974899999999
2016-10-16 22:00:00,0.1216,0.11693,0.12499,0.11693,1240.71585065
2016-10-17 09:00:00,0.12,0.12,0.12,0.12,422.5616
2016-10-17 11:00:00,0.12,0.12,0.12,0.12,500.0
2016-10-17 12:00:00,0.12,0.12,0.12,0.12,38.2961
2016-10-17 16:00:00,0.11351,0.1135,0.11351,0.1135,9999.999999999998
