time,open,close,high,low,volume
2016-11-30 18:00:00,0.010193,0.012496,0.012496,0.010193,679.805475
2016-11-30 19:00:00,0.012294,0.01051,0.0125,0.01051,449.84499999999997
2016-11-30 20:00:00,0.011101,0.012349,0.012515,0.011101,32.42673391
2016-11-30 21:00:00,0.01194,0.011952,0.011952,0.01142,36.19798807
2016-12-01 00:00:00,0.01228,0.0122,0.01228,0.0122,36.30222157
2016-12-01 01:00:00,0.012,0.012,0.012,0.012,6.375
2016-12-01 02:00:00,0.011774,0.01175,0.011774,0.01175,11.603893600000001
2016-12-01 07:00:00,0.0117,0.011288,0.0117,0.011288,441.30419500000005
2016-12-01 08:00:00,0.011885,0.011845,0.011886,0.011845,328.0
2016-12-01 09:00:00,0.011687,0.011342,0.011687,0.011342,92.40704756
2016-12-01 10:00:00,0.011488,0.011488,0.011488,0.011488,10.0
2016-12-01 14:00:00,0.011531,0.011531,0.011531,0.011531,3.0458125
2016-12-01 15:00:00,0.011405,0.011548,0.011548,0.011232,44.80647773
2016-12-01 17:00:00,0.011329,0.0113,0.011329,0.0113,62.4000759
2016-12-01 18:00:00,0.01145,0.011494,0.011682,0.01145,137.99380902
2016-12-01 19:00:00,0.011503,0.011235,0.011503,0.011215,42.8875001
2016-12-01 20:00:00,0.011541,0.011543,0.011597,0.011541,127.19427844
2016-12-01 21:00:00,0.011527,0.011527,0.011527,0.011527,114.99869816999998
2016-12-01 23:00:00,0.011304,0.011304,0.011304,0.011304,2.7
2016-12-02 00:00:00,0.01122,0.01088,0.011254,0.01088,196.14218374
2016-12-02 01:00:00,0.010866,0.010611,0.010866,0.010434,1204.7480623799997
2016-12-02 02:00:00,0.010624,0.010624,0.010624,0.010624,17.7
2016-12-02 03:00:00,0.010761,0.01078,0.01078,0.0106,134.59111418999998
2016-12-02 04:00:00,0.010651,0.010651,0.010651,0.010651,25.883308
2016-12-02 05:00:00,0.0107,0.0106,0.0107,0.0105,71.93094599999999
2016-12-02 06:00:00,0.01065,0.01065,0.01065,0.01065,1.0
2016-12-02 07:00:00,0.010626,0.010564,0.010626,0.010564,169.79877327000003
2016-12-02 08:00:00,0.010558,0.010558,0.010558,0.010558,57.269252310000006
2016-12-02 10:00:00,0.010609,0.01062,0.01062,0.010609,58.05281088999999
2016-12-02 13:00:00,0.010603,0.0106,0.010603,0.0106,223.33640999999997
2016-12-02 14:00:00,0.010528,0.0105,0.010528,0.0105,5.01082762
2016-12-02 15:00:00,0.01035,0.010513,0.010513,0.01035,341.890344
2016-12-02 16:00:00,0.010626,0.01063,0.01063,0.010626,1.7999999899999999
2016-12-02 17:00:00,0.010646,0.010646,0.010646,0.010646,1.0
2016-12-02 21:00:00,0.0106,0.01046,0.0106,0.01046,243.09153257999998
2016-12-02 22:00:00,0.010479,0.010529,0.01053,0.010479,285.13685103
2016-12-02 23:00:00,0.010383,0.010433,0.010433,0.010383,74.31041176999999
2016-12-03 00:00:00,0.010663,0.010505,0.010663,0.010505,61.76223886
2016-12-03 01:00:00,0.010571,0.010569,0.010571,0.010568,62.725993
2016-12-03 03:00:00,0.010497,0.010511,0.010511,0.010497,90.083584
2016-12-03 04:00:00,0.010676,0.01085,0.01085,0.010676,110.263329
2016-12-03 05:00:00,0.010874,0.01097,0.01097,0.010874,128.230774
2016-12-03 08:00:00,0.010896,0.010896,0.010896,0.010896,6.3524227
2016-12-03 10:00:00,0.01083,0.01083,0.01083,0.01083,93.92149582
2016-12-03 13:00:00,0.010599,0.010599,0.010599,0.010599,2.873994
2016-12-03 15:00:00,0.01075,0.01072,0.01075,0.01072,4.13348372
2016-12-03 16:00:00,0.01067,0.01067,0.01067,0.01067,3.987816
2016-12-03 17:00:00,0.010722,0.010646,0.010722,0.010646,140.956109
2016-12-03 19:00:00,0.010836,0.010836,0.010836,0.010836,8.4802297
2016-12-04 02:00:00,0.010998,0.010998,0.010998,0.010998,60.53491998
2016-12-04 06:00:00,0.01068,0.01068,0.01068,0.01068,0.1996
2016-12-04 07:00:00,0.0107,0.010711,0.010711,0.0107,19.90000026
2016-12-04 08:00:00,0.010884,0.010885,0.010885,0.010884,92.3284
2016-12-04 09:00:00,0.010867,0.010867,0.010867,0.010867,2.0
2016-12-04 16:00:00,0.01068,0.010618,0.01068,0.010618,0.78766633
2016-12-04 17:00:00,0.010649,0.01065,0.01065,0.010649,86.690075
2016-12-04 18:00:00,0.010632,0.010566,0.010646,0.010566,149.24354358000002
2016-12-04 20:00:00,0.010428,0.010497,0.010533,0.010384,745.0005105
2016-12-04 21:00:00,0.010454,0.010441,0.010464,0.010441,849.9870794100001
2016-12-04 22:00:00,0.010364,0.010436,0.010436,0.010364,372.25133227
2016-12-04 23:00:00,0.010449,0.010091,0.010449,0.010064,611.8431369499998
2016-12-05 00:00:00,0.010172,0.010231,0.010231,0.010166,31.20796818
2016-12-05 01:00:00,0.01026,0.010303,0.010303,0.010119,55.18931783
2016-12-05 02:00:00,0.010211,0.010227,0.010467,0.01016,44.12958303
2016-12-05 03:00:00,0.010377,0.0104,0.0104,0.010377,39.341614
2016-12-05 04:00:00,0.010495,0.0105,0.0105,0.010495,206.295956
2016-12-05 05:00:00,0.0105,0.010548,0.010549,0.010491,907.7318362100001
2016-12-05 08:00:00,0.010613,0.01063,0.01063,0.010613,114.55586632
2016-12-05 09:00:00,0.010684,0.010596,0.010684,0.010596,3.3001225400000003
2016-12-05 13:00:00,0.010488,0.01039,0.0105,0.01039,104.69283596
2016-12-05 14:00:00,0.010333,0.010244,0.010335,0.010244,577.4216348499999
2016-12-05 16:00:00,0.010268,0.010268,0.010268,0.010268,84.023
